Date/Time,Year,Month,Day,Time,Temp (C),Dew Point Temp (C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Weather,filename
2016-07-07 09:00,2016,7,7,09:00,15.6,13.3,86.0,10.0,15.0,19.3,101.25,,,Rain,katkam-20160707090000.jpg
2016-07-07 10:00,2016,7,7,10:00,14.9,13.6,92.0,10.0,17.0,12.9,101.26,,,Rain,katkam-20160707100000.jpg
2016-07-07 11:00,2016,7,7,11:00,15.2,13.9,92.0,11.0,17.0,19.3,101.26,,,Rain,katkam-20160707110000.jpg
2016-07-07 12:00,2016,7,7,12:00,15.7,14.1,90.0,11.0,26.0,24.1,101.23,,,Rain,katkam-20160707120000.jpg
2016-07-07 13:00,2016,7,7,13:00,15.7,13.6,87.0,12.0,27.0,24.1,101.24,,,Rain Showers,katkam-20160707130000.jpg
2016-07-07 15:00,2016,7,7,15:00,17.1,14.4,84.0,13.0,19.0,24.1,101.17,,,Drizzle,katkam-20160707150000.jpg
2016-07-07 16:00,2016,7,7,16:00,16.4,14.4,88.0,10.0,19.0,11.3,101.15,,,Cloudy,katkam-20160707160000.jpg
2016-07-07 18:00,2016,7,7,18:00,16.0,14.6,91.0,7.0,18.0,16.1,101.07,,,Rain,katkam-20160707180000.jpg
2016-07-07 19:00,2016,7,7,19:00,15.8,14.5,92.0,8.0,15.0,16.1,101.04,,,Rain,katkam-20160707190000.jpg
2016-07-08 07:00,2016,7,8,07:00,15.6,13.5,87.0,13.0,17.0,24.1,100.96,,,Mostly Cloudy,katkam-20160708070000.jpg
2016-07-08 10:00,2016,7,8,10:00,17.0,13.6,80.0,17.0,5.0,19.3,101.09,,,Cloudy,katkam-20160708100000.jpg
2016-07-08 13:00,2016,7,8,13:00,19.8,13.6,67.0,10.0,13.0,32.2,101.15,,,Mostly Cloudy,katkam-20160708130000.jpg
2016-07-08 16:00,2016,7,8,16:00,19.5,13.5,68.0,22.0,5.0,32.2,101.13,,,Mostly Cloudy,katkam-20160708160000.jpg
2016-07-08 19:00,2016,7,8,19:00,19.7,13.7,68.0,16.0,4.0,32.2,101.08,,,Mostly Cloudy,katkam-20160708190000.jpg
2016-07-09 06:00,2016,7,9,06:00,14.0,13.4,96.0,10.0,13.0,8.1,101.24,,,"Rain Showers,Fog",katkam-20160709060000.jpg
2016-07-09 07:00,2016,7,9,07:00,14.4,13.6,95.0,8.0,19.0,12.9,101.28,,,Rain Showers,katkam-20160709070000.jpg
2016-07-09 10:00,2016,7,9,10:00,16.6,13.0,79.0,12.0,18.0,24.1,101.39,,,Mostly Cloudy,katkam-20160709100000.jpg
2016-07-09 13:00,2016,7,9,13:00,19.1,11.3,60.0,14.0,19.0,32.2,101.48,,,Mostly Cloudy,katkam-20160709130000.jpg
2016-07-09 16:00,2016,7,9,16:00,20.5,9.6,49.0,17.0,12.0,32.2,101.5,,,Mostly Cloudy,katkam-20160709160000.jpg
2016-07-09 19:00,2016,7,9,19:00,17.6,12.1,70.0,31.0,9.0,48.3,101.5,,,Cloudy,katkam-20160709190000.jpg
2016-07-10 07:00,2016,7,10,07:00,15.6,12.0,79.0,30.0,20.0,32.2,101.53,,,Mostly Cloudy,katkam-20160710070000.jpg
2016-07-10 10:00,2016,7,10,10:00,18.5,14.5,77.0,28.0,18.0,48.3,101.53,,,Mainly Clear,katkam-20160710100000.jpg
2016-07-10 13:00,2016,7,10,13:00,20.6,13.7,64.0,29.0,9.0,48.3,101.56,,,Mainly Clear,katkam-20160710130000.jpg
2016-07-10 16:00,2016,7,10,16:00,20.7,13.8,64.0,22.0,10.0,48.3,101.51,,,Mainly Clear,katkam-20160710160000.jpg
2016-07-10 19:00,2016,7,10,19:00,19.3,13.3,68.0,20.0,9.0,48.3,101.49,,,Mostly Cloudy,katkam-20160710190000.jpg
2016-07-11 07:00,2016,7,11,07:00,14.7,11.3,80.0,9.0,21.0,32.2,101.74,,,Mostly Cloudy,katkam-20160711070000.jpg
2016-07-11 10:00,2016,7,11,10:00,16.5,10.6,68.0,9.0,22.0,32.2,101.79,,,Cloudy,katkam-20160711100000.jpg
2016-07-11 13:00,2016,7,11,13:00,17.8,11.4,66.0,13.0,18.0,48.3,101.77,,,Mostly Cloudy,katkam-20160711130000.jpg
2016-07-11 16:00,2016,7,11,16:00,19.9,11.5,58.0,14.0,13.0,48.3,101.61,,,Mostly Cloudy,katkam-20160711160000.jpg
2016-07-11 19:00,2016,7,11,19:00,18.1,11.3,64.0,18.0,6.0,32.2,101.5,,,Mostly Cloudy,katkam-20160711190000.jpg
2016-07-12 06:00,2016,7,12,06:00,15.5,13.4,87.0,9.0,5.0,48.3,101.45,,,Rain,katkam-20160712060000.jpg
2016-07-12 07:00,2016,7,12,07:00,15.7,13.7,88.0,9.0,9.0,48.3,101.48,,,Rain,katkam-20160712070000.jpg
2016-07-12 08:00,2016,7,12,08:00,15.8,13.5,86.0,12.0,7.0,48.3,101.52,,,Rain,katkam-20160712080000.jpg
2016-07-12 09:00,2016,7,12,09:00,16.6,13.6,82.0,9.0,7.0,24.1,101.54,,,Rain,katkam-20160712090000.jpg
2016-07-12 10:00,2016,7,12,10:00,17.4,13.8,79.0,10.0,6.0,32.2,101.56,,,Cloudy,katkam-20160712100000.jpg
2016-07-12 13:00,2016,7,12,13:00,20.2,14.2,68.0,26.0,8.0,32.2,101.65,,,Cloudy,katkam-20160712130000.jpg
2016-07-12 16:00,2016,7,12,16:00,20.7,11.5,55.0,24.0,7.0,48.3,101.66,,,Mostly Cloudy,katkam-20160712160000.jpg
2016-07-12 19:00,2016,7,12,19:00,19.5,12.8,65.0,19.0,11.0,48.3,101.7,,,Mostly Cloudy,katkam-20160712190000.jpg
2016-07-13 07:00,2016,7,13,07:00,16.0,14.4,90.0,10.0,10.0,24.1,102.24,,,Cloudy,katkam-20160713070000.jpg
2016-07-13 10:00,2016,7,13,10:00,17.6,14.0,79.0,36.0,3.0,24.1,102.37,,,Mostly Cloudy,katkam-20160713100000.jpg
2016-07-13 13:00,2016,7,13,13:00,19.6,14.3,71.0,27.0,15.0,48.3,102.37,,,Mainly Clear,katkam-20160713130000.jpg
2016-07-13 16:00,2016,7,13,16:00,20.0,12.6,62.0,24.0,14.0,48.3,102.32,,,Mainly Clear,katkam-20160713160000.jpg
2016-07-13 19:00,2016,7,13,19:00,19.0,12.8,67.0,25.0,11.0,48.3,102.26,,,Clear,katkam-20160713190000.jpg
2016-07-14 07:00,2016,7,14,07:00,16.8,13.0,78.0,11.0,4.0,48.3,102.31,,,Cloudy,katkam-20160714070000.jpg
2016-07-14 10:00,2016,7,14,10:00,19.4,13.7,69.0,27.0,20.0,48.3,102.31,,,Mostly Cloudy,katkam-20160714100000.jpg
2016-07-14 13:00,2016,7,14,13:00,20.2,14.9,71.0,28.0,21.0,48.3,102.25,,,Mostly Cloudy,katkam-20160714130000.jpg
2016-07-14 16:00,2016,7,14,16:00,17.4,11.5,68.0,27.0,27.0,48.3,102.2,,,Rain,katkam-20160714160000.jpg
2016-07-14 19:00,2016,7,14,19:00,17.5,12.5,72.0,23.0,12.0,48.3,102.1,,,Mainly Clear,katkam-20160714190000.jpg
2016-07-15 07:00,2016,7,15,07:00,15.0,12.5,85.0,10.0,10.0,32.2,102.03,,,Mostly Cloudy,katkam-20160715070000.jpg
2016-07-15 10:00,2016,7,15,10:00,16.7,13.8,83.0,23.0,9.0,32.2,102.04,,,Mostly Cloudy,katkam-20160715100000.jpg
2016-07-15 13:00,2016,7,15,13:00,19.0,14.5,75.0,24.0,16.0,48.3,101.97,,,Mainly Clear,katkam-20160715130000.jpg
2016-07-15 16:00,2016,7,15,16:00,20.9,13.5,62.0,20.0,15.0,48.3,101.85,,,Mainly Clear,katkam-20160715160000.jpg
2016-07-15 19:00,2016,7,15,19:00,20.9,11.7,55.0,15.0,9.0,32.2,101.74,,,Mostly Cloudy,katkam-20160715190000.jpg
2016-07-16 07:00,2016,7,16,07:00,15.8,13.8,88.0,13.0,13.0,24.1,101.72,,,Cloudy,katkam-20160716070000.jpg
2016-07-16 08:00,2016,7,16,08:00,16.0,14.0,88.0,11.0,13.0,24.1,101.74,,,Drizzle,katkam-20160716080000.jpg
2016-07-16 10:00,2016,7,16,10:00,17.1,13.5,79.0,13.0,16.0,24.1,101.77,,,Cloudy,katkam-20160716100000.jpg
2016-07-16 13:00,2016,7,16,13:00,19.3,14.2,72.0,11.0,14.0,24.1,101.77,,,Cloudy,katkam-20160716130000.jpg
2016-07-16 16:00,2016,7,16,16:00,19.6,15.3,76.0,22.0,16.0,24.1,101.64,,,Mainly Clear,katkam-20160716160000.jpg
2016-07-16 19:00,2016,7,16,19:00,19.2,15.1,77.0,18.0,9.0,24.1,101.59,,,Mainly Clear,katkam-20160716190000.jpg
2016-07-17 07:00,2016,7,17,07:00,17.6,15.4,87.0,24.0,5.0,32.2,101.5,,,Mostly Cloudy,katkam-20160717070000.jpg
2016-07-17 10:00,2016,7,17,10:00,19.1,16.9,87.0,26.0,15.0,24.1,101.47,,,Mostly Cloudy,katkam-20160717100000.jpg
2016-07-17 13:00,2016,7,17,13:00,22.0,15.9,68.0,29.0,14.0,48.3,101.32,27.0,,Mostly Cloudy,katkam-20160717130000.jpg
2016-07-17 16:00,2016,7,17,16:00,21.3,15.7,70.0,23.0,13.0,48.3,101.21,26.0,,Mostly Cloudy,katkam-20160717160000.jpg
2016-07-17 19:00,2016,7,17,19:00,19.7,17.0,84.0,30.0,4.0,32.2,101.23,,,Mostly Cloudy,katkam-20160717190000.jpg
2016-07-18 07:00,2016,7,18,07:00,18.4,14.9,80.0,11.0,12.0,32.2,101.37,,,Mostly Cloudy,katkam-20160718070000.jpg
2016-07-18 10:00,2016,7,18,10:00,21.4,15.3,68.0,14.0,10.0,32.2,101.33,26.0,,Mainly Clear,katkam-20160718100000.jpg
2016-07-18 13:00,2016,7,18,13:00,22.9,17.7,72.0,20.0,21.0,32.2,101.29,29.0,,Mainly Clear,katkam-20160718130000.jpg
2016-07-18 16:00,2016,7,18,16:00,21.8,15.3,66.0,17.0,16.0,32.2,101.4,26.0,,Mostly Cloudy,katkam-20160718160000.jpg
2016-07-18 19:00,2016,7,18,19:00,19.4,14.9,75.0,10.0,27.0,32.2,101.46,,,Mostly Cloudy,katkam-20160718190000.jpg
2016-07-19 10:00,2016,7,19,10:00,18.1,14.1,77.0,10.0,16.0,24.1,101.87,,,Cloudy,katkam-20160719100000.jpg
2016-07-19 13:00,2016,7,19,13:00,22.8,13.4,55.0,20.0,15.0,32.2,101.85,26.0,,Mainly Clear,katkam-20160719130000.jpg
2016-07-19 16:00,2016,7,19,16:00,21.3,14.3,64.0,25.0,13.0,48.3,101.8,25.0,,Mainly Clear,katkam-20160719160000.jpg
2016-07-19 19:00,2016,7,19,19:00,19.8,13.6,67.0,24.0,10.0,48.3,101.74,,,Mainly Clear,katkam-20160719190000.jpg
2016-07-20 07:00,2016,7,20,07:00,17.3,13.9,80.0,12.0,14.0,48.3,101.93,,,Cloudy,katkam-20160720070000.jpg
2016-07-20 10:00,2016,7,20,10:00,21.5,14.5,64.0,12.0,16.0,48.3,102.0,25.0,,Mainly Clear,katkam-20160720100000.jpg
2016-07-20 13:00,2016,7,20,13:00,22.7,14.7,60.0,21.0,16.0,48.3,101.95,26.0,,Mainly Clear,katkam-20160720130000.jpg
2016-07-20 16:00,2016,7,20,16:00,21.8,14.8,64.0,25.0,10.0,48.3,101.88,26.0,,Mainly Clear,katkam-20160720160000.jpg
2016-07-20 19:00,2016,7,20,19:00,20.6,14.8,69.0,29.0,12.0,48.3,101.78,,,Clear,katkam-20160720190000.jpg
2016-07-21 07:00,2016,7,21,07:00,18.6,13.5,72.0,23.0,5.0,48.3,101.81,,,Clear,katkam-20160721070000.jpg
2016-07-21 10:00,2016,7,21,10:00,21.0,16.1,73.0,30.0,20.0,48.3,101.79,26.0,,Clear,katkam-20160721100000.jpg
2016-07-21 13:00,2016,7,21,13:00,23.4,16.3,64.0,29.0,22.0,48.3,101.68,28.0,,Clear,katkam-20160721130000.jpg
2016-07-21 16:00,2016,7,21,16:00,23.2,17.1,68.0,28.0,18.0,48.3,101.55,29.0,,Mostly Cloudy,katkam-20160721160000.jpg
2016-07-21 19:00,2016,7,21,19:00,20.0,16.3,79.0,30.0,9.0,48.3,101.48,25.0,,Mainly Clear,katkam-20160721190000.jpg
2016-07-22 07:00,2016,7,22,07:00,17.2,13.2,77.0,8.0,21.0,48.3,102.0,,,Mostly Cloudy,katkam-20160722070000.jpg
2016-07-22 10:00,2016,7,22,10:00,20.4,13.2,63.0,10.0,27.0,32.2,102.11,,,Mainly Clear,katkam-20160722100000.jpg
2016-07-22 13:00,2016,7,22,13:00,22.9,13.8,56.0,10.0,17.0,48.3,102.2,26.0,,Mainly Clear,katkam-20160722130000.jpg
2016-07-22 16:00,2016,7,22,16:00,23.1,12.3,50.0,13.0,21.0,48.3,102.18,26.0,,Cloudy,katkam-20160722160000.jpg
2016-07-22 19:00,2016,7,22,19:00,20.3,13.4,64.0,13.0,9.0,48.3,102.2,,,Cloudy,katkam-20160722190000.jpg
2016-07-23 07:00,2016,7,23,07:00,16.0,12.4,79.0,10.0,17.0,32.2,102.34,,,Mainly Clear,katkam-20160723070000.jpg
2016-07-23 10:00,2016,7,23,10:00,19.2,11.8,62.0,15.0,10.0,48.3,102.41,,,Mainly Clear,katkam-20160723100000.jpg
2016-07-23 13:00,2016,7,23,13:00,20.4,14.6,69.0,26.0,15.0,48.3,102.34,,,Mainly Clear,katkam-20160723130000.jpg
2016-07-23 16:00,2016,7,23,16:00,20.8,15.0,69.0,24.0,14.0,48.3,102.29,25.0,,Mainly Clear,katkam-20160723160000.jpg
2016-07-23 19:00,2016,7,23,19:00,20.3,13.1,63.0,18.0,9.0,48.3,102.19,,,Mainly Clear,katkam-20160723190000.jpg
2016-07-24 07:00,2016,7,24,07:00,17.4,13.2,76.0,18.0,4.0,48.3,102.02,,,Mainly Clear,katkam-20160724070000.jpg
2016-07-24 10:00,2016,7,24,10:00,19.5,13.7,69.0,23.0,13.0,48.3,101.95,,,Mainly Clear,katkam-20160724100000.jpg
2016-07-24 13:00,2016,7,24,13:00,21.0,12.8,59.0,23.0,11.0,48.3,101.84,,,Mainly Clear,katkam-20160724130000.jpg
2016-07-24 16:00,2016,7,24,16:00,22.1,14.8,63.0,24.0,13.0,48.3,101.7,26.0,,Mainly Clear,katkam-20160724160000.jpg
2016-07-24 19:00,2016,7,24,19:00,21.5,15.2,67.0,23.0,10.0,48.3,101.57,26.0,,Mainly Clear,katkam-20160724190000.jpg
2016-07-25 07:00,2016,7,25,07:00,18.4,14.6,78.0,11.0,8.0,48.3,101.72,,,Mostly Cloudy,katkam-20160725070000.jpg
2016-07-25 10:00,2016,7,25,10:00,21.4,15.6,69.0,22.0,13.0,48.3,101.78,26.0,,Mostly Cloudy,katkam-20160725100000.jpg
2016-07-25 13:00,2016,7,25,13:00,22.4,16.5,69.0,23.0,15.0,48.3,101.7,27.0,,Mostly Cloudy,katkam-20160725130000.jpg
2016-07-25 19:00,2016,7,25,19:00,22.9,18.5,76.0,26.0,9.0,48.3,101.53,29.0,,Mostly Cloudy,katkam-20160725190000.jpg
2016-07-26 07:00,2016,7,26,07:00,15.9,13.6,86.0,11.0,19.0,24.1,101.97,,,Mostly Cloudy,katkam-20160726070000.jpg
2016-07-26 10:00,2016,7,26,10:00,19.9,13.7,67.0,14.0,12.0,32.2,102.01,,,Mainly Clear,katkam-20160726100000.jpg
2016-07-26 13:00,2016,7,26,13:00,20.6,16.3,76.0,24.0,17.0,48.3,101.91,25.0,,Mainly Clear,katkam-20160726130000.jpg
2016-07-26 16:00,2016,7,26,16:00,22.1,16.7,71.0,22.0,14.0,48.3,101.8,27.0,,Mainly Clear,katkam-20160726160000.jpg
2016-07-27 07:00,2016,7,27,07:00,18.9,16.4,85.0,30.0,20.0,24.1,102.01,,,Mostly Cloudy,katkam-20160727070000.jpg
2016-07-27 10:00,2016,7,27,10:00,21.5,16.8,74.0,29.0,22.0,48.3,102.0,27.0,,Clear,katkam-20160727100000.jpg
2016-07-27 13:00,2016,7,27,13:00,22.4,17.4,73.0,28.0,23.0,48.3,101.92,28.0,,Clear,katkam-20160727130000.jpg
2016-07-27 16:00,2016,7,27,16:00,24.3,17.7,66.0,28.0,17.0,48.3,101.77,30.0,,Mainly Clear,katkam-20160727160000.jpg
2016-07-27 19:00,2016,7,27,19:00,22.4,17.2,72.0,29.0,13.0,48.3,101.68,28.0,,Clear,katkam-20160727190000.jpg
2016-07-28 07:00,2016,7,28,07:00,19.2,16.1,82.0,30.0,26.0,48.3,101.99,,,Clear,katkam-20160728070000.jpg
2016-07-28 10:00,2016,7,28,10:00,21.1,16.4,74.0,29.0,28.0,48.3,101.97,26.0,,Clear,katkam-20160728100000.jpg
2016-07-28 13:00,2016,7,28,13:00,22.6,17.2,71.0,30.0,28.0,48.3,101.84,28.0,,Clear,katkam-20160728130000.jpg
2016-07-28 16:00,2016,7,28,16:00,23.1,17.4,70.0,29.0,20.0,48.3,101.69,29.0,,Clear,katkam-20160728160000.jpg
2016-07-28 19:00,2016,7,28,19:00,21.5,17.2,76.0,29.0,11.0,48.3,101.51,27.0,,Clear,katkam-20160728190000.jpg
2016-07-29 07:00,2016,7,29,07:00,18.9,16.0,83.0,30.0,26.0,48.3,101.57,,,Clear,katkam-20160729070000.jpg
2016-07-29 10:00,2016,7,29,10:00,20.6,16.1,75.0,30.0,33.0,48.3,101.53,25.0,,Clear,katkam-20160729100000.jpg
2016-07-29 13:00,2016,7,29,13:00,22.2,16.1,68.0,30.0,27.0,48.3,101.38,27.0,,Clear,katkam-20160729130000.jpg
2016-07-29 16:00,2016,7,29,16:00,22.9,16.1,65.0,29.0,16.0,48.3,101.22,28.0,,Clear,katkam-20160729160000.jpg
2016-07-29 19:00,2016,7,29,19:00,20.2,15.1,72.0,28.0,38.0,48.3,101.07,,,Clear,katkam-20160729190000.jpg
2016-07-30 07:00,2016,7,30,07:00,16.8,12.2,74.0,28.0,24.0,32.2,101.22,,,Mainly Clear,katkam-20160730070000.jpg
2016-07-30 10:00,2016,7,30,10:00,18.8,11.7,63.0,28.0,32.0,48.3,101.32,,,Mainly Clear,katkam-20160730100000.jpg
2016-07-30 13:00,2016,7,30,13:00,20.9,10.2,50.0,27.0,34.0,48.3,101.32,,,Clear,katkam-20160730130000.jpg
2016-07-30 16:00,2016,7,30,16:00,21.3,12.3,56.0,22.0,13.0,48.3,101.28,,,Clear,katkam-20160730160000.jpg
2016-07-30 19:00,2016,7,30,19:00,18.9,12.0,64.0,30.0,11.0,48.3,101.21,,,Mainly Clear,katkam-20160730190000.jpg
2016-07-31 07:00,2016,7,31,07:00,16.0,12.2,78.0,30.0,15.0,48.3,101.61,,,Mostly Cloudy,katkam-20160731070000.jpg
2016-07-31 10:00,2016,7,31,10:00,17.4,12.2,71.0,27.0,9.0,48.3,101.76,,,Mostly Cloudy,katkam-20160731100000.jpg
2016-07-31 13:00,2016,7,31,13:00,18.9,13.0,68.0,25.0,14.0,48.3,101.78,,,Mostly Cloudy,katkam-20160731130000.jpg
2016-07-31 16:00,2016,7,31,16:00,19.8,11.4,58.0,24.0,14.0,48.3,101.69,,,Clear,katkam-20160731160000.jpg
2016-07-31 19:00,2016,7,31,19:00,18.6,12.2,66.0,28.0,6.0,48.3,101.62,,,Mainly Clear,katkam-20160731190000.jpg
2016-08-01 07:00,2016,8,1,07:00,17.3,13.1,76.0,10.0,10.0,48.3,101.8,,,Clear,katkam-20160801070000.jpg
2016-08-01 10:00,2016,8,1,10:00,19.8,15.7,77.0,24.0,13.0,48.3,101.77,,,Mainly Clear,katkam-20160801100000.jpg
2016-08-01 13:00,2016,8,1,13:00,21.9,13.9,60.0,22.0,14.0,48.3,101.66,25.0,,Mainly Clear,katkam-20160801130000.jpg
2016-08-01 16:00,2016,8,1,16:00,21.7,14.9,65.0,24.0,15.0,48.3,101.5,26.0,,Mainly Clear,katkam-20160801160000.jpg
2016-08-01 19:00,2016,8,1,19:00,22.1,11.0,49.0,15.0,8.0,48.3,101.43,,,Mainly Clear,katkam-20160801190000.jpg
2016-08-02 06:00,2016,8,2,06:00,14.9,11.0,77.0,7.0,21.0,24.1,101.66,,,Thunderstorms,katkam-20160802060000.jpg
2016-08-02 07:00,2016,8,2,07:00,15.1,11.7,80.0,9.0,23.0,32.2,101.7,,,Cloudy,katkam-20160802070000.jpg
2016-08-02 08:00,2016,8,2,08:00,15.7,11.1,74.0,9.0,26.0,24.1,101.75,,,Thunderstorms,katkam-20160802080000.jpg
2016-08-02 09:00,2016,8,2,09:00,15.3,11.3,77.0,11.0,28.0,24.1,101.81,,,Rain Showers,katkam-20160802090000.jpg
2016-08-02 10:00,2016,8,2,10:00,15.2,11.4,78.0,9.0,19.0,24.1,101.86,,,Cloudy,katkam-20160802100000.jpg
2016-08-02 13:00,2016,8,2,13:00,15.6,12.8,83.0,8.0,16.0,24.1,101.97,,,Rain Showers,katkam-20160802130000.jpg
2016-08-02 15:00,2016,8,2,15:00,15.8,13.5,86.0,10.0,7.0,24.1,101.99,,,Rain,katkam-20160802150000.jpg
2016-08-02 16:00,2016,8,2,16:00,17.1,13.5,79.0,6.0,5.0,24.1,102.0,,,Cloudy,katkam-20160802160000.jpg
2016-08-02 18:00,2016,8,2,18:00,16.0,12.8,81.0,17.0,5.0,24.1,102.03,,,Rain,katkam-20160802180000.jpg
2016-08-02 19:00,2016,8,2,19:00,16.0,13.2,83.0,21.0,4.0,24.1,102.05,,,Cloudy,katkam-20160802190000.jpg
2016-08-03 06:00,2016,8,3,06:00,14.3,13.5,95.0,12.0,16.0,8.1,102.41,,,Fog,katkam-20160803060000.jpg
2016-08-03 07:00,2016,8,3,07:00,14.6,13.7,94.0,10.0,13.0,12.9,102.43,,,Cloudy,katkam-20160803070000.jpg
2016-08-03 10:00,2016,8,3,10:00,16.9,13.5,80.0,10.0,12.0,24.1,102.49,,,Cloudy,katkam-20160803100000.jpg
2016-08-03 13:00,2016,8,3,13:00,19.2,13.7,70.0,,0.0,24.1,102.48,,,Mostly Cloudy,katkam-20160803130000.jpg
2016-08-03 16:00,2016,8,3,16:00,20.2,14.2,68.0,24.0,10.0,32.2,102.35,,,Mainly Clear,katkam-20160803160000.jpg
2016-08-03 19:00,2016,8,3,19:00,18.0,13.8,76.0,25.0,9.0,24.1,102.19,,,Clear,katkam-20160803190000.jpg
2016-08-04 07:00,2016,8,4,07:00,16.8,14.5,86.0,31.0,4.0,32.2,101.98,,,Mostly Cloudy,katkam-20160804070000.jpg
2016-08-04 10:00,2016,8,4,10:00,20.1,15.2,73.0,28.0,13.0,24.1,101.89,,,Mainly Clear,katkam-20160804100000.jpg
2016-08-04 13:00,2016,8,4,13:00,20.7,14.9,69.0,24.0,13.0,48.3,101.72,25.0,,Mainly Clear,katkam-20160804130000.jpg
2016-08-04 16:00,2016,8,4,16:00,21.0,15.4,70.0,26.0,15.0,48.3,101.52,25.0,,Clear,katkam-20160804160000.jpg
2016-08-04 19:00,2016,8,4,19:00,19.5,15.2,76.0,30.0,15.0,48.3,101.29,,,Clear,katkam-20160804190000.jpg
2016-08-05 07:00,2016,8,5,07:00,16.6,13.0,79.0,29.0,27.0,24.1,101.18,,,Mostly Cloudy,katkam-20160805070000.jpg
2016-08-05 10:00,2016,8,5,10:00,18.9,13.2,69.0,30.0,12.0,32.2,101.23,,,Mainly Clear,katkam-20160805100000.jpg
2016-08-05 16:00,2016,8,5,16:00,20.8,11.3,54.0,26.0,12.0,48.3,101.2,,,Clear,katkam-20160805160000.jpg
2016-08-06 07:00,2016,8,6,07:00,14.4,11.6,83.0,11.0,20.0,24.1,101.4,,,Mostly Cloudy,katkam-20160806070000.jpg
2016-08-06 10:00,2016,8,6,10:00,17.3,10.5,64.0,11.0,22.0,32.2,101.47,,,Mostly Cloudy,katkam-20160806100000.jpg
2016-08-06 13:00,2016,8,6,13:00,19.6,11.0,57.0,12.0,8.0,32.2,101.42,,,Mostly Cloudy,katkam-20160806130000.jpg
2016-08-06 16:00,2016,8,6,16:00,18.6,10.8,60.0,22.0,11.0,32.2,101.32,,,Mostly Cloudy,katkam-20160806160000.jpg
2016-08-06 19:00,2016,8,6,19:00,17.4,11.5,68.0,26.0,4.0,32.2,101.24,,,Mostly Cloudy,katkam-20160806190000.jpg
2016-08-07 07:00,2016,8,7,07:00,15.5,13.0,85.0,10.0,10.0,32.2,101.16,,,Mostly Cloudy,katkam-20160807070000.jpg
2016-08-07 10:00,2016,8,7,10:00,18.6,12.7,68.0,10.0,11.0,32.2,101.21,,,Mostly Cloudy,katkam-20160807100000.jpg
2016-08-07 13:00,2016,8,7,13:00,18.9,11.8,63.0,15.0,15.0,32.2,101.26,,,Cloudy,katkam-20160807130000.jpg
2016-08-07 19:00,2016,8,7,19:00,18.4,10.6,60.0,13.0,5.0,32.2,101.24,,,Mostly Cloudy,katkam-20160807190000.jpg
2016-08-08 07:00,2016,8,8,07:00,14.5,12.2,86.0,8.0,15.0,19.3,101.43,,,Mostly Cloudy,katkam-20160808070000.jpg
2016-08-08 10:00,2016,8,8,10:00,16.7,13.7,82.0,21.0,12.0,24.1,101.44,,,Mostly Cloudy,katkam-20160808100000.jpg
2016-08-08 16:00,2016,8,8,16:00,18.3,13.9,75.0,26.0,15.0,32.2,101.36,,,Mostly Cloudy,katkam-20160808160000.jpg
2016-08-08 19:00,2016,8,8,19:00,17.9,15.2,84.0,26.0,10.0,48.3,101.33,,,Mostly Cloudy,katkam-20160808190000.jpg
2016-08-09 07:00,2016,8,9,07:00,15.8,15.2,96.0,7.0,9.0,6.4,101.46,,,"Rain,Fog",katkam-20160809070000.jpg
2016-08-09 08:00,2016,8,9,08:00,16.0,15.4,96.0,25.0,13.0,6.4,101.48,,,"Rain,Fog",katkam-20160809080000.jpg
2016-08-09 10:00,2016,8,9,10:00,15.4,14.8,96.0,14.0,14.0,2.4,101.52,,,"Drizzle,Fog",katkam-20160809100000.jpg
2016-08-09 11:00,2016,8,9,11:00,15.7,14.9,95.0,13.0,12.0,4.8,101.55,,,Fog,katkam-20160809110000.jpg
2016-08-09 13:00,2016,8,9,13:00,17.7,15.2,85.0,12.0,13.0,12.9,101.56,,,Cloudy,katkam-20160809130000.jpg
2016-08-09 19:00,2016,8,9,19:00,17.9,13.7,76.0,10.0,13.0,32.2,101.55,,,Mostly Cloudy,katkam-20160809190000.jpg
2016-08-10 07:00,2016,8,10,07:00,16.9,14.2,84.0,19.0,4.0,24.1,101.78,,,Cloudy,katkam-20160810070000.jpg
2016-08-10 13:00,2016,8,10,13:00,20.7,15.8,73.0,26.0,13.0,24.1,101.86,25.0,,Mostly Cloudy,katkam-20160810130000.jpg
2016-08-10 16:00,2016,8,10,16:00,21.4,15.3,68.0,26.0,17.0,48.3,101.78,26.0,,Mainly Clear,katkam-20160810160000.jpg
2016-08-10 19:00,2016,8,10,19:00,19.4,14.7,74.0,27.0,11.0,48.3,101.76,,,Clear,katkam-20160810190000.jpg
2016-08-11 07:00,2016,8,11,07:00,17.8,15.6,87.0,30.0,21.0,48.3,102.03,,,Clear,katkam-20160811070000.jpg
2016-08-11 10:00,2016,8,11,10:00,19.8,14.9,73.0,29.0,32.0,48.3,102.06,,,Clear,katkam-20160811100000.jpg
2016-08-11 16:00,2016,8,11,16:00,21.7,15.9,69.0,30.0,29.0,48.3,101.82,26.0,,Mainly Clear,katkam-20160811160000.jpg
2016-08-11 19:00,2016,8,11,19:00,20.1,15.8,76.0,30.0,16.0,48.3,101.75,25.0,,Clear,katkam-20160811190000.jpg
